n_qubits,config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_active_params,n_deterministic_nonzero_params,n_inactive_zero_params,operationally_resolvable_fraction,deterministic_nonzero_labels,inactive_zero_labels,n_circuit_theta_params,n_residual_alpha_params,mean_abs_grad
4,residual_only,Residual only,54,8,7.793279426364472,6.114487587074701,6.0806805618608015,0.0033054679617595182,21.47076467692081,40,39,1,0,1.0,alpha_0,,32,8,0.625215208726762
4,residual_only,Residual only,55,8,6.348118913923685,5.334121432089933,5.240690248566977,0.12859552583592415,22.636874404268806,40,39,1,0,1.0,alpha_0,,32,8,0.5238714232095465
4,residual_only,Residual only,56,8,8.701281674101002,5.783824537562394,10.879213254662615,0.09444378246689288,63.2786850723269,40,39,1,0,1.0,alpha_0,,32,8,0.8773735379027994
4,residual_only,Residual only,57,8,9.2622618133083,5.975818278215299,8.762260262943935,0.8420885691497088,42.223093854983276,40,39,1,0,1.0,alpha_0,,32,8,0.7688881742599205
4,residual_only,Residual only,58,8,6.7746083637106125,4.742388246381267,5.380319139692841,0.03698270765307699,19.320396409695853,40,39,1,0,1.0,alpha_0,,32,8,0.5676080258093164
4,residual_only,Residual only,59,8,7.891445348839093,6.1149999461456,6.4005365577367686,0.318339391710112,24.232044421763383,40,39,1,0,1.0,alpha_0,,32,8,0.6696184974387696
4,residual_only,Residual only,60,8,7.993482860225802,6.2515654655799295,6.701663708837117,0.04246268355184467,30.291755740376917,40,39,1,0,1.0,alpha_0,,32,8,0.46628983103528654
4,residual_only,Residual only,61,8,5.333143915745038,4.921473493598067,3.297044512291636,0.23243475198822405,13.42023780252854,40,39,1,0,1.0,alpha_0,,32,8,0.3757052914583547
4,residual_only,Residual only,62,8,8.440390865740149,8.329058213415431,6.2830190341127405,0.16032510218357418,19.68663890107095,40,39,1,0,1.0,alpha_0,,32,8,0.6511422965160364
4,residual_only,Residual only,63,8,8.477842359543976,5.45386642410718,8.437806077767478,0.18508995705679926,40.671458295127344,40,39,1,0,1.0,alpha_0,,32,8,0.6995446282467424
4,residual_only,Residual only,64,8,5.821974389940111,4.485163391190339,4.632731346709656,0.3115159612417705,15.674422239682928,40,39,1,0,1.0,alpha_0,,32,8,0.5349016847932889
4,residual_only,Residual only,65,8,8.942064840004797,7.000354879734158,7.379734372190627,0.061747297495167656,27.4856948063385,40,39,1,0,1.0,alpha_0,,32,8,0.6578499668224937
4,residual_only,Residual only,66,8,8.0732943032002,5.933356347539258,6.788362812159914,0.07314606351391308,28.205711943245962,40,39,1,0,1.0,alpha_0,,32,8,0.9071285009758885
4,residual_only,Residual only,67,8,8.737868964882653,6.019086372131084,7.486014817480482,0.20132641357833048,28.089927078108886,40,39,1,0,1.0,alpha_0,,32,8,0.5901101632537035
4,residual_only,Residual only,68,8,10.344095299494134,8.059270048641098,9.315486112331902,0.28659799877140757,47.06169392028455,40,39,1,0,1.0,alpha_0,,32,8,0.7405992468980476
4,residual_only,Residual only,69,8,9.030529531923937,6.408761489565415,8.641853661505133,0.01639173217054608,36.52454897102096,40,39,1,0,1.0,alpha_0,,32,8,0.7348901314886567
4,residual_only,Residual only,70,8,7.984422947832674,6.345358631479243,5.594712012720661,0.11340822259920126,19.56229988044477,40,39,1,0,1.0,alpha_0,,32,8,0.6951558834057455
4,residual_only,Residual only,71,8,6.3489708260467035,5.515457262539117,4.9773313584103525,0.002714301000113383,23.342944363570712,40,39,1,0,1.0,alpha_0,,32,8,0.7158407990786431
4,residual_only,Residual only,72,8,8.319364479731556,5.159364936798095,8.652369632026609,0.05766524825983148,37.48942247302262,40,39,1,0,1.0,alpha_0,,32,8,0.7874917176913827
4,residual_only,Residual only,73,8,5.611637850709615,5.575274046881529,3.664628683513765,0.07191853591626038,14.02764406633122,40,39,1,0,1.0,alpha_0,,32,8,0.590282886276898
4,residual_only,Residual only,74,8,6.721193046758456,4.1506250033872325,7.132279684605696,0.05875039878112577,31.643019002324174,40,39,1,0,1.0,alpha_0,,32,8,0.7043678471962044
4,residual_only,Residual only,75,8,6.918451329387917,5.093786827929198,7.3382062587396915,0.03260976857388305,36.4951302365379,40,39,1,0,1.0,alpha_0,,32,8,0.7070620740380698
4,residual_only,Residual only,76,8,7.3607409843469185,5.22986813923444,5.708102825094868,0.262045300155817,22.435496557541132,40,39,1,0,1.0,alpha_0,,32,8,0.6236315215561674
4,residual_only,Residual only,77,8,6.877548292751283,5.157453643133315,7.176705008549977,0.1191290247239318,33.796021143498464,40,39,1,0,1.0,alpha_0,,32,8,0.5627704086849523
4,residual_only,Residual only,78,8,8.246685669089226,7.343510053975892,5.8375396503037065,0.7524057971420625,22.470633383984055,40,39,1,0,1.0,alpha_0,,32,8,0.678816383081401
4,residual_only,Residual only,79,8,9.022348154632649,4.801955448187471,12.68009422892122,0.0898154798715229,74.55330410147113,40,39,1,0,1.0,alpha_0,,32,8,0.5788383948164941
4,residual_only,Residual only,80,8,6.787752970327093,4.1020375630708985,5.855161183551508,0.45279727588315033,20.036846566292205,40,39,1,0,1.0,alpha_0,,32,8,0.6070617019009266
4,residual_only,Residual only,81,8,7.7209461672801645,4.833700055647509,7.927841741007666,0.16224721722112573,34.50253925250656,40,39,1,0,1.0,alpha_0,,32,8,0.5379556741078334
4,residual_only,Residual only,82,8,7.198607271625237,5.212510430449707,6.782752211978765,0.057856780040429164,36.457279444467126,40,39,1,0,1.0,alpha_0,,32,8,0.4655686113920874
4,residual_only,Residual only,83,8,7.553912133493305,6.969573045777106,5.762816648781486,0.09929324530469918,20.27482497431611,40,39,1,0,1.0,alpha_0,,32,8,0.5136429047975419
4,residual_only,Residual only,84,8,8.95855437123155,6.382171725731949,12.299300349550563,0.6462172438752944,75.31455111585258,40,39,1,0,1.0,alpha_0,,32,8,0.6904158277283006
4,residual_only,Residual only,85,8,6.087567322735805,6.064886338608553,4.7762798831824265,0.09925414784253174,23.77990989665862,40,39,1,0,1.0,alpha_0,,32,8,0.40084162846261895
4,residual_only,Residual only,86,8,7.688771263555614,5.990058919544028,6.300035611683269,0.6252140840468356,25.4625853482044,40,39,1,0,1.0,alpha_0,,32,8,0.6403326225539363
4,residual_only,Residual only,87,8,4.885114744348299,3.318772820755229,4.254850809070836,0.015035210514663897,19.511925439990353,40,39,1,0,1.0,alpha_0,,32,8,0.4013584756208717
4,residual_only,Residual only,88,8,6.288068784865628,4.36481700041849,6.525975232213677,0.06433359038676158,29.744048012301327,40,39,1,0,1.0,alpha_0,,32,8,0.4558380769279869
4,residual_only,Residual only,89,8,7.7651166222602654,6.981388806028604,4.9713615228880235,0.45832672372640854,20.252526375779958,40,39,1,0,1.0,alpha_0,,32,8,0.7418289035105583
4,residual_only,Residual only,90,8,5.987542621436762,5.735463554503743,4.567044511860024,0.006403583725377611,22.264736163636098,40,39,1,0,1.0,alpha_0,,32,8,0.525158579237759
4,residual_only,Residual only,91,8,7.826027970490511,6.148330818119566,5.974273197886088,0.3159113346120378,19.64675795848448,40,39,1,0,1.0,alpha_0,,32,8,0.8106674703934325
4,residual_only,Residual only,92,8,6.959192248040613,5.094606763217152,5.769837128916623,0.0915176261007578,25.645615311156387,40,39,1,0,1.0,alpha_0,,32,8,0.5949093768661968
4,residual_only,Residual only,93,8,7.501600027014397,5.896373590691898,6.409631822634028,0.44561002617864176,27.79378573285588,40,39,1,0,1.0,alpha_0,,32,8,0.6984183842552092
4,residual_only,Residual only,94,8,6.806823428712068,5.047415136916153,5.899207901575279,0.009917617507541337,28.233616870383944,40,39,1,0,1.0,alpha_0,,32,8,0.5682231939310657
4,residual_only,Residual only,95,8,8.263935573056894,5.1434095059875045,7.607703282334934,0.24755317123503012,37.58292764170665,40,39,1,0,1.0,alpha_0,,32,8,0.688995843450812
4,residual_only,Residual only,96,8,7.091112821316308,6.1686929093003,5.217243042259853,0.03273184753567975,21.357730091823864,40,39,1,0,1.0,alpha_0,,32,8,0.6165825497465631
4,residual_only,Residual only,97,8,8.729759162721212,7.088920101563306,7.729871990914483,0.20058627593059875,35.677745363474536,40,39,1,0,1.0,alpha_0,,32,8,0.8869341143315438
4,residual_only,Residual only,98,8,13.158500574711764,6.856611186285152,13.565621644243192,0.9608691535179205,51.79480803471567,40,39,1,0,1.0,alpha_0,,32,8,0.9266235820758553
4,residual_only,Residual only,99,8,8.524261324622982,4.311201358723058,14.435329378063539,0.029740583973225515,83.66249957566227,40,39,1,0,1.0,alpha_0,,32,8,0.5143323293891235
4,residual_only,Residual only,100,8,6.6543663621780205,4.8585395404454745,6.156951264290964,0.004147788674681295,24.892957082991217,40,39,1,0,1.0,alpha_0,,32,8,0.4936871925899108
4,residual_only,Residual only,101,8,6.553525054913213,3.6090829499741695,6.400165383762981,0.11124675146193325,27.37879151630904,40,39,1,0,1.0,alpha_0,,32,8,0.6687462203930826
4,residual_only,Residual only,102,8,6.756616892151694,4.516688624284495,6.054444165529631,0.23389224652843232,23.23132019005366,40,39,1,0,1.0,alpha_0,,32,8,0.499117636653566
4,residual_only,Residual only,103,8,8.442833906245312,6.6876308463468686,6.839887438899434,0.4304927995092729,33.353332957166046,40,39,1,0,1.0,alpha_0,,32,8,0.7173591322435566
4,residual_only,Residual only,104,8,7.022836407544785,4.911128051969906,6.468176684171357,0.04494813843866192,34.49296057544004,40,39,1,0,1.0,alpha_0,,32,8,0.49113865886244
4,residual_only,Residual only,105,8,5.847812318268434,4.590810231041926,5.379652876432539,0.031835153393254344,25.306175855090917,40,39,1,0,1.0,alpha_0,,32,8,0.4557156536184751
4,residual_only,Residual only,106,8,8.874509806823275,6.792763670903356,9.815047025597444,0.7273398471114619,57.963381037352924,40,39,1,0,1.0,alpha_0,,32,8,0.7224065862799689
4,residual_only,Residual only,107,8,7.531069547540356,5.823691456966122,8.466741626152478,0.48545844949689565,38.005823989596635,40,39,1,0,1.0,alpha_0,,32,8,0.5374183971083771
4,residual_only,Residual only,108,8,6.511614074784774,4.888101642358584,5.184751055110045,1.180059468217038,23.632278342795278,40,39,1,0,1.0,alpha_0,,32,8,0.5784480312304655
4,residual_only,Residual only,109,8,8.780102263038499,6.277365352151092,8.408553524148857,0.03657920296564035,31.541053298697868,40,39,1,0,1.0,alpha_0,,32,8,0.5982703590040757
4,residual_only,Residual only,110,8,5.400827294492751,3.976754845925007,4.876780879177815,0.058427177496560304,22.734880434411718,40,39,1,0,1.0,alpha_0,,32,8,0.46811220388636077
4,residual_only,Residual only,111,8,9.231046801413694,8.032674513588468,7.367830286655596,0.6987108543209462,29.231649196376512,40,39,1,0,1.0,alpha_0,,32,8,0.6125566678627321
4,residual_only,Residual only,112,8,7.646031897791615,7.0639730700166306,5.893423932694113,0.004985992257346163,24.724353924269213,40,39,1,0,1.0,alpha_0,,32,8,0.6468425359373562
4,residual_only,Residual only,113,8,8.44575353253016,5.494047193797497,8.753316282877055,0.5133397858804719,38.395355619144546,40,39,1,0,1.0,alpha_0,,32,8,0.6589355527820594
4,residual_only,Residual only,114,8,7.037103848688322,4.77834095814803,5.693190623866781,0.05326577737662496,24.559627769356155,40,39,1,0,1.0,alpha_0,,32,8,0.5738073426816414
4,residual_only,Residual only,115,8,9.450525437521161,8.223750524450423,7.00584953994943,0.01682211678455713,31.509635987767073,40,39,1,0,1.0,alpha_0,,32,8,0.7287012718139059
4,residual_only,Residual only,116,8,6.392027917720432,4.541203815429744,6.220833013124095,0.2439333501132034,24.37138241479092,40,39,1,0,1.0,alpha_0,,32,8,0.562607565206912
4,residual_only,Residual only,117,8,8.01636557650127,8.075689411747351,7.304153233550704,0.013348606246934201,35.44027652119918,40,39,1,0,1.0,alpha_0,,32,8,0.8342761071895562
4,residual_only,Residual only,118,8,12.12943559707739,7.201374354058122,13.551430989066962,0.034748702795978186,76.11884237950886,40,39,1,0,1.0,alpha_0,,32,8,0.9079154068741101
4,residual_only,Residual only,119,8,8.506621094484577,7.110993862642736,6.916526675950908,0.3297341716595129,30.893910958403428,40,39,1,0,1.0,alpha_0,,32,8,0.8146334906205377
4,residual_only,Residual only,120,8,6.665247515737542,5.7013028312204765,4.430402133682672,0.1020275974106689,20.39110024693851,40,39,1,0,1.0,alpha_0,,32,8,0.3256010954165712
4,residual_only,Residual only,121,8,6.4562674045919195,4.742969537229448,7.143057594985437,0.20743191654409673,35.539778680077504,40,39,1,0,1.0,alpha_0,,32,8,0.6102783645874557
4,residual_only,Residual only,122,8,9.175907269337817,8.02417710297067,7.1848958498701165,0.38004693995325445,28.023311698895267,40,39,1,0,1.0,alpha_0,,32,8,0.6081383012050899
4,residual_only,Residual only,123,8,8.296550517261023,6.471533665144702,7.624398999098762,0.22970187620345517,35.662537243900935,40,39,1,0,1.0,alpha_0,,32,8,0.7954458596294773
4,residual_only,Residual only,124,8,5.829034654362632,4.478672438074179,5.7403080566357465,0.24494601575760394,29.44361358139071,40,39,1,0,1.0,alpha_0,,32,8,0.5063539516879073
4,residual_only,Residual only,125,8,6.248564273708425,4.707044557720127,5.13995443686951,0.021262760383633138,21.084711196630273,40,39,1,0,1.0,alpha_0,,32,8,0.6796808736196968
4,residual_only,Residual only,126,8,12.807900799734588,4.333031694101247,23.542388564139213,0.7207623451053172,138.69949711086292,40,39,1,0,1.0,alpha_0,,32,8,0.6309683443929976
4,residual_only,Residual only,127,8,6.479456471236535,4.859512622038903,5.2054201457925435,0.8805413334986605,20.167542889278774,40,39,1,0,1.0,alpha_0,,32,8,0.6102995757687373
4,residual_only,Residual only,128,8,5.2110949507942355,3.8946048026893507,4.2482597944535625,0.24870556701095292,15.619597991452732,40,39,1,0,1.0,alpha_0,,32,8,0.4462576704052127
4,residual_only,Residual only,129,8,7.64578298274294,7.826555196505462,5.705262480036324,0.08895741461395071,24.709267290291486,40,39,1,0,1.0,alpha_0,,32,8,0.8282479553636357
4,residual_only,Residual only,130,8,9.31148051921252,7.047345010051349,7.985345956527895,0.06105859033540469,37.15520738786729,40,39,1,0,1.0,alpha_0,,32,8,0.7600391197500371
4,residual_only,Residual only,131,8,6.42279004031694,4.7789177770968045,6.813689459811305,0.09822621878371557,28.17173847632054,40,39,1,0,1.0,alpha_0,,32,8,0.4557037114131252
4,residual_only,Residual only,132,8,6.313359665882717,5.488281074853684,4.265679158560187,0.005247172380693798,17.105247057918824,40,39,1,0,1.0,alpha_0,,32,8,0.4663852652027033
4,residual_only,Residual only,133,8,4.084683799259596,3.153506732462463,3.927441007449988,0.005440172332359255,16.26361574969292,40,39,1,0,1.0,alpha_0,,32,8,0.3298119120598644
4,residual_only,Residual only,134,8,7.305693575935847,5.265967964525367,7.538512124844672,0.20516429610477452,33.79011710134372,40,39,1,0,1.0,alpha_0,,32,8,0.5307585892330751
4,residual_only,Residual only,135,8,7.381237835742156,6.045524106601842,7.072785391012287,0.029362006205697767,30.697438219658487,40,39,1,0,1.0,alpha_0,,32,8,0.4989420689749225
4,residual_only,Residual only,136,8,8.388130994993395,6.847890623961701,6.665780936000277,0.14402271174864806,27.803117900746216,40,39,1,0,1.0,alpha_0,,32,8,0.7531183846634286
4,residual_only,Residual only,137,8,5.127098820128811,5.448644680935928,3.4925678203224253,0.008405184391794739,12.588662040429568,40,39,1,0,1.0,alpha_0,,32,8,0.49404223423952426
4,residual_only,Residual only,138,8,6.490664016634016,6.487947734742283,4.781010843056497,0.3871081190060807,24.58256854196311,40,39,1,0,1.0,alpha_0,,32,8,0.5137994606912242
4,residual_only,Residual only,139,8,9.054864746081046,5.544289321138868,9.383886989678288,0.06608797005412628,37.798724516154735,40,39,1,0,1.0,alpha_0,,32,8,0.7088249922720259
4,residual_only,Residual only,140,8,6.609588679690272,4.196752345918734,4.7440362873749065,0.32683401586618555,16.926957599953422,40,39,1,0,1.0,alpha_0,,32,8,0.659914016375635
4,residual_only,Residual only,141,8,5.9220234008291355,4.7558642900131725,5.222892194629036,0.21773191426827576,24.79301965019474,40,39,1,0,1.0,alpha_0,,32,8,0.44303286612425535
4,residual_only,Residual only,142,8,9.978828401487402,5.299777056730151,10.011872042168173,0.03511549967758758,36.851380798362676,40,39,1,0,1.0,alpha_0,,32,8,0.947543208350303
4,residual_only,Residual only,143,8,8.044623366581773,6.436970060721565,6.922373568849482,0.6067973889984708,33.27270102510627,40,39,1,0,1.0,alpha_0,,32,8,0.7297758215109876
4,residual_only,Residual only,144,8,8.53615401659117,6.672779572916829,6.362531428989833,0.02933050350742979,24.796715332438204,40,39,1,0,1.0,alpha_0,,32,8,0.553692347646181
4,residual_only,Residual only,145,8,8.502385428308518,6.206145954856394,8.814854057501414,0.165896528147347,43.261885875481966,40,39,1,0,1.0,alpha_0,,32,8,0.7039048418528316
4,residual_only,Residual only,146,8,7.575091026365538,4.2109955097146345,7.397592539716259,0.06180942577678705,30.180961139247728,40,39,1,0,1.0,alpha_0,,32,8,0.648033956103255
4,residual_only,Residual only,147,8,8.21234087388262,6.5587787212235655,7.578680598714922,0.15999696356820925,30.892070663370564,40,39,1,0,1.0,alpha_0,,32,8,0.7263986005280353
4,residual_only,Residual only,148,8,8.514187628657778,7.228733089835759,6.5574884205183155,0.967783202238761,29.469781825794826,40,39,1,0,1.0,alpha_0,,32,8,0.6462930366259825
4,residual_only,Residual only,149,8,6.139094496341294,3.8398066848186936,6.587854211765831,0.04931133849482289,25.304680834965577,40,39,1,0,1.0,alpha_0,,32,8,0.56050061523843
4,residual_only,Residual only,150,8,8.851001421176603,6.421200549335713,8.443437424299507,0.4480204673838494,43.38134900436282,40,39,1,0,1.0,alpha_0,,32,8,0.7759911845361118
4,residual_only,Residual only,151,8,7.409604476548248,5.206378850795343,6.07740496987936,0.4745613321862988,21.972859890704633,40,39,1,0,1.0,alpha_0,,32,8,0.6915444588647468
4,residual_only,Residual only,152,8,5.205846785979503,3.581459592419171,4.935034288184886,0.13916159333367434,21.653260919997127,40,39,1,0,1.0,alpha_0,,32,8,0.29317576973781023
4,residual_only,Residual only,153,8,7.9772899856596196,5.900804099294896,6.968922845002276,0.2428876802131643,30.162860441774836,40,39,1,0,1.0,alpha_0,,32,8,0.5105989065293269
4,residual_only,Residual only,154,8,7.304726479267629,6.280284785114,4.768186720470795,0.29142551531606575,16.881481289254005,40,39,1,0,1.0,alpha_0,,32,8,0.6712605934547342
4,residual_only,Residual only,155,8,6.789913178024458,4.041001296835559,6.320841665379936,0.16141193485525743,28.372911924199002,40,39,1,0,1.0,alpha_0,,32,8,0.4721658617997388
4,residual_only,Residual only,156,8,9.595367669749317,6.994529398912401,9.165750372992152,0.8903044560243695,44.2216322472531,40,39,1,0,1.0,alpha_0,,32,8,0.5622101622180147
4,residual_only,Residual only,157,8,5.72687498676948,3.2951031089160323,5.716225904557761,0.09091733354044677,24.760823108289127,40,39,1,0,1.0,alpha_0,,32,8,0.46948895515685496
4,residual_only,Residual only,158,8,5.866990381674603,3.9828978061137295,5.912347280795487,0.013498280303424514,26.960973313430795,40,39,1,0,1.0,alpha_0,,32,8,0.4477231957077722
4,residual_only,Residual only,159,8,8.483567673658882,6.758392028655189,6.710249771236572,0.25080444731556323,26.659840259384445,40,39,1,0,1.0,alpha_0,,32,8,0.6093643085492573
4,residual_only,Residual only,160,8,7.536097466696936,5.8487941331709665,5.904532560771345,0.15702747527891125,23.267512748134283,40,39,1,0,1.0,alpha_0,,32,8,0.7527255823377415
4,residual_only,Residual only,161,8,8.59106567558201,5.034668928780812,8.913660535515886,0.2818956505639179,33.038653805459,40,39,1,0,1.0,alpha_0,,32,8,0.4712776383483047
4,residual_only,Residual only,162,8,7.030997965101271,4.754596381447465,6.065251122907737,0.5774717855372903,31.223691778270183,40,39,1,0,1.0,alpha_0,,32,8,0.5863887498757581
4,residual_only,Residual only,163,8,7.023804074706255,5.244498443286811,6.2472229829882995,0.38520316995071285,28.676473212033276,40,39,1,0,1.0,alpha_0,,32,8,0.5640538138938853
4,residual_only,Residual only,164,8,7.108681885615231,5.400975738082339,5.630897450733487,0.027946863356190014,19.839039318388373,40,39,1,0,1.0,alpha_0,,32,8,0.5122863673156948
4,residual_only,Residual only,165,8,7.206264652682298,6.0846529881106415,5.106129508218047,0.29729899581544705,19.892676819720613,40,39,1,0,1.0,alpha_0,,32,8,0.6517894393509506
4,residual_only,Residual only,166,8,5.11625531883745,4.34007869545004,3.5709302452719083,0.28708166138540353,13.65667409531837,40,39,1,0,1.0,alpha_0,,32,8,0.4228786295579939
4,residual_only,Residual only,167,8,5.846511456133975,4.420598582778449,4.788681056051444,0.04609058276321687,19.96781406847205,40,39,1,0,1.0,alpha_0,,32,8,0.5460489939082172
4,residual_only,Residual only,168,8,4.894829540493956,4.739191050371213,3.7598702702891407,0.6222727106120142,19.644684693406248,40,39,1,0,1.0,alpha_0,,32,8,0.5793187235409631
4,residual_only,Residual only,169,8,6.308267528602685,4.852712296217421,6.486821475982342,0.11867866588618348,26.964014732908073,40,39,1,0,1.0,alpha_0,,32,8,0.5570752485169269
4,residual_only,Residual only,170,8,9.337368987548796,7.604340814764937,8.779321822257707,1.1381291159517266,42.92881630799205,40,39,1,0,1.0,alpha_0,,32,8,0.9829230484923439
4,residual_only,Residual only,171,8,6.962839907486734,5.198126377242096,5.260851356775331,0.0590277290738794,20.578093777255155,40,39,1,0,1.0,alpha_0,,32,8,0.5930292527030441
4,residual_only,Residual only,172,8,8.197833085485946,6.297711216160167,7.128990070689844,0.6394588002217928,29.7458277833726,40,39,1,0,1.0,alpha_0,,32,8,0.7812010063243267
4,residual_only,Residual only,173,8,9.079995299501258,6.771485579907827,6.643264026053558,0.01916928983883902,22.36694931904163,40,39,1,0,1.0,alpha_0,,32,8,0.7357585853287614
4,residual_only,Residual only,174,8,6.75355817328726,3.965638008541089,6.810810620173508,0.08605714768063388,25.983466085718042,40,39,1,0,1.0,alpha_0,,32,8,0.5302703533971703
4,residual_only,Residual only,175,8,9.39586352408608,6.767283341730066,8.478391478935464,0.871022505067697,48.7506810931328,40,39,1,0,1.0,alpha_0,,32,8,0.8454995607697768
4,residual_only,Residual only,176,8,7.470714979791892,5.889170858511902,8.172603005545614,0.0719573125302988,40.31466106202259,40,39,1,0,1.0,alpha_0,,32,8,0.5326437363355299
4,residual_only,Residual only,177,8,5.288633875497318,4.317258189033433,5.741012083664905,0.1509348419961443,29.214787123227737,40,39,1,0,1.0,alpha_0,,32,8,0.41606881751099156
4,residual_only,Residual only,178,8,4.281902297283254,3.116668655615879,3.3941326577170385,0.13586298212115003,14.27341744074675,40,39,1,0,1.0,alpha_0,,32,8,0.431521617080138
4,residual_only,Residual only,179,8,9.646052441848362,4.567958532105037,13.713376020942158,0.014376836197139748,73.62874182131085,40,39,1,0,1.0,alpha_0,,32,8,0.6576352897362725
4,residual_only,Residual only,180,8,7.436199415978305,6.713277201612996,5.600743511262092,0.49998578504178187,18.926331890420908,40,39,1,0,1.0,alpha_0,,32,8,0.49279231060827317
4,residual_only,Residual only,181,8,7.00309041041806,5.557920227964995,5.110265314696667,0.8671577482009348,19.93158287079292,40,39,1,0,1.0,alpha_0,,32,8,0.5622718036603379
4,residual_only,Residual only,182,8,7.116588762144539,6.999550229962788,4.765565653711223,0.12487154030892064,21.19084462996178,40,39,1,0,1.0,alpha_0,,32,8,0.654879301071251
4,residual_only,Residual only,183,8,8.047865230850972,7.24123699562196,6.3455227273416295,0.32065610093678587,25.231259892763372,40,39,1,0,1.0,alpha_0,,32,8,0.635242963862097
4,residual_only,Residual only,184,8,9.036298383706042,6.1826263982600125,7.6582841438549725,0.22518237592550772,26.444658247162998,40,39,1,0,1.0,alpha_0,,32,8,0.8822454978351747
4,residual_only,Residual only,185,8,10.743677291640907,7.869368244102894,9.940911281161085,0.301410358927469,36.30385626026607,40,39,1,0,1.0,alpha_0,,32,8,1.0194649847567172
4,residual_only,Residual only,186,8,8.417994360865595,6.574243397691267,8.159698539679937,0.2573083214489793,40.55297750707522,40,39,1,0,1.0,alpha_0,,32,8,0.6097522577500442
4,residual_only,Residual only,187,8,10.140676703616979,8.64714357554646,10.967874150016726,0.02823520395496515,57.93755393551843,40,39,1,0,1.0,alpha_0,,32,8,0.6170247723875854
4,residual_only,Residual only,188,8,7.602195395872013,6.135039081987018,6.527452981510431,0.12603935628935165,26.493969529834413,40,39,1,0,1.0,alpha_0,,32,8,0.5264280127562225
4,residual_only,Residual only,189,8,8.958007918221007,6.3090155781128425,8.240638793162498,0.07091563342186849,27.07452461990204,40,39,1,0,1.0,alpha_0,,32,8,0.9508695032528427
4,residual_only,Residual only,190,8,7.571022358750484,4.5405999471569665,9.785542135707086,0.22707273533624978,59.42077639778463,40,39,1,0,1.0,alpha_0,,32,8,0.5673535958740802
4,residual_only,Residual only,191,8,7.914095354066717,5.78520229057314,7.007053020759153,0.5722118763234131,28.324228585989488,40,39,1,0,1.0,alpha_0,,32,8,0.6190106504252058
4,residual_only,Residual only,192,8,7.7344822530436925,7.984744253905439,5.487918798809764,0.14523963354747554,26.853247403692983,40,39,1,0,1.0,alpha_0,,32,8,0.7214882894282951
4,residual_only,Residual only,193,8,6.728576555053726,4.607288768389264,6.013326368457376,0.9919523074444113,25.844502823677914,40,39,1,0,1.0,alpha_0,,32,8,0.6525739613356498
4,residual_only,Residual only,194,8,8.70052070232972,5.988677874069216,7.481561514516381,0.25042929384850693,27.531942964129644,40,39,1,0,1.0,alpha_0,,32,8,0.7949033661829251
4,residual_only,Residual only,195,8,13.397812455886069,10.285645262788801,10.888459028181087,0.6235628854058288,41.223553076801814,40,39,1,0,1.0,alpha_0,,32,8,1.0353326315733629
4,residual_only,Residual only,196,8,8.088421844425913,5.953255950229778,6.567453767993026,0.7942565821178035,22.324087507014973,40,39,1,0,1.0,alpha_0,,32,8,0.7639319308700248
4,residual_only,Residual only,197,8,7.7874252180319825,4.779650567148097,8.356131566952657,0.3376742380609075,29.186497577394153,40,39,1,0,1.0,alpha_0,,32,8,0.5456258853793449
4,residual_only,Residual only,198,8,8.260361867034545,7.306341389228128,6.237125808542269,0.21494090340115435,21.70317270124674,40,39,1,0,1.0,alpha_0,,32,8,0.6586415771412857
4,residual_only,Residual only,199,8,7.268525902089764,6.596661387367819,5.905037468164726,0.15375065358478934,22.040896639644814,40,39,1,0,1.0,alpha_0,,32,8,0.5013340050762096
4,local_and_residual,Local cost + residual,0,8,6.3402164534421805,4.123420780684096,6.073392075824951,0.0,25.62443893693488,40,39,1,0,1.0,alpha_0,,32,8,0.5532070400430121
4,local_and_residual,Local cost + residual,1,8,7.717587636955981,4.942075886702742,13.059139102121826,0.0,81.02493242728647,40,39,1,0,1.0,alpha_0,,32,8,0.5123356333140172
4,local_and_residual,Local cost + residual,2,8,5.178323774281254,2.524667283997473,5.656268001847122,0.0,20.74166557493806,40,39,1,0,1.0,alpha_0,,32,8,0.5032082031059875
4,local_and_residual,Local cost + residual,3,8,7.9488437726886065,5.794326007933909,7.039181589630209,0.0,30.580108310629367,40,39,1,0,1.0,alpha_0,,32,8,0.56600719649173
4,local_and_residual,Local cost + residual,4,8,7.728944624169162,4.350116914978776,11.669746371368241,0.0,63.36459535514793,40,39,1,0,1.0,alpha_0,,32,8,0.4018620600526869
4,local_and_residual,Local cost + residual,5,8,7.167627391411579,5.895877601501326,6.209905566561882,0.0,20.756074376093054,40,39,1,0,1.0,alpha_0,,32,8,0.5303605997402399
4,local_and_residual,Local cost + residual,6,8,8.108955241983754,4.298814718811531,9.074637839262534,0.0,45.636631530409495,40,39,1,0,1.0,alpha_0,,32,8,0.6867445423399747
4,local_and_residual,Local cost + residual,7,8,8.403672694001758,5.0773982032216445,8.51877274184834,0.0,30.482039825695875,40,39,1,0,1.0,alpha_0,,32,8,0.5120649400239564
4,local_and_residual,Local cost + residual,8,8,9.338841328418132,7.641718484418695,7.892969400951625,0.0,33.850067354652964,40,39,1,0,1.0,alpha_0,,32,8,0.5575229183535668
