task,task_label,n_qubits,config_id,config_name,config_label,seed,L,residual_reduction,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_active_params,n_deterministic_nonzero_params,n_inactive_zero_params,operationally_resolvable_fraction,deterministic_nonzero_labels,inactive_zero_labels,n_circuit_theta_params,n_residual_alpha_params,mean_abs_grad
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,15,3,sum,11.3821664351075,4.723567544401442,10.536743054924472,2.8043800700104247,34.725000119597475,12,12,0,0,1.0,,,12,0,1.1183439853634496
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,16,3,sum,14.554309047575407,11.759477818765944,9.561426501314697,4.312490397238695,30.25039220169912,12,12,0,0,1.0,,,12,0,1.3462379780668963
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,17,3,sum,7.726946440204373,4.203664192603247,5.957257806571063,1.074000946135659,16.891032826135227,12,12,0,0,1.0,,,12,0,0.5510896218268172
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,18,3,sum,9.708229685197788,7.221431188228948,8.448856925089064,0.10949748786441227,32.415481554822314,12,12,0,0,1.0,,,12,0,0.8120344023803595
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,19,3,sum,14.270450882644424,11.894680338429303,10.371822773578414,2.6057661293472525,32.83809565258516,12,12,0,0,1.0,,,12,0,1.4618191592314365
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,20,3,sum,10.864049880084416,6.988751890836423,8.674680800383477,1.7551294409497766,24.393849475980637,12,12,0,0,1.0,,,12,0,0.8796772660017727
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,21,3,sum,9.162868945007665,5.771234689261438,7.387586647902891,0.6906595354475435,28.69552861226301,12,12,0,0,1.0,,,12,0,0.5968329035901918
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,22,3,sum,17.479693240451436,13.755131318169777,14.883141638103297,0.9270631401596988,41.27558060299005,12,12,0,0,1.0,,,12,0,1.3833948488185153
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,23,3,sum,9.486138702958952,4.5566622387278946,8.685144572937435,1.1248045811212792,24.789183726939513,12,12,0,0,1.0,,,12,0,0.5549331746394709
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,24,3,sum,10.882867192361843,7.56704460949026,8.137869818484234,0.5117630593420125,25.309073482169246,12,12,0,0,1.0,,,12,0,0.7152864687185518
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,25,3,sum,19.252809498784167,16.49267092156889,14.341994219274042,0.13323379859856135,46.7301028337847,12,12,0,0,1.0,,,12,0,1.5885788351596444
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,26,3,sum,14.054313411286858,14.801036654089419,6.9069348923205105,2.9576321280436395,24.31366178099542,12,12,0,0,1.0,,,12,0,0.8760882328897677
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,27,3,sum,17.359453129328543,13.054859751035135,13.872368489543435,1.1221928133856265,43.97584446757811,12,12,0,0,1.0,,,12,0,1.0467161187199707
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,28,3,sum,11.94356112050918,11.120687592312098,7.95274249617185,3.0170461722561934,28.17163944969309,12,12,0,0,1.0,,,12,0,1.0272341721740512
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,29,3,sum,13.479458344974196,10.881015958089188,8.692529747902983,1.9888361260681025,27.93489210482817,12,12,0,0,1.0,,,12,0,0.8197267371433482
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,30,3,sum,17.550024666850337,22.024162290933205,9.217069866949013,0.5573005713844515,26.87533913959885,12,12,0,0,1.0,,,12,0,1.6387966832245509
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,31,3,sum,10.01540189639133,9.252880629462192,5.825060581568976,2.1347304805647997,26.804325501633517,12,12,0,0,1.0,,,12,0,0.8115344051991379
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,32,3,sum,11.061480041892876,9.255146673132664,6.210037560769219,3.6223782490760525,22.252933989343344,12,12,0,0,1.0,,,12,0,1.0274967248672198
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,33,3,sum,14.737930772114181,13.335057761632523,8.823685816099484,2.3909294092992304,27.721079207578672,12,12,0,0,1.0,,,12,0,1.2627777948995362
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,34,3,sum,15.91976240586469,14.714858816016687,6.45556685257653,9.443073184037061,35.37043288523952,12,12,0,0,1.0,,,12,0,1.2819226406344812
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,35,3,sum,14.274222677426444,8.223315573036189,11.92324872943376,2.302092735987262,38.708446822719196,12,12,0,0,1.0,,,12,0,1.3121711856593288
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,36,3,sum,12.283759541355659,6.5682427045119365,13.29236019882469,0.11969457288654793,45.498528792340736,12,12,0,0,1.0,,,12,0,1.1173092761517507
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,37,3,sum,11.094596169689178,10.002925480247054,7.073776702086699,3.2511029285808273,23.143337741935696,12,12,0,0,1.0,,,12,0,0.8153139208848046
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,38,3,sum,14.941548182278995,10.899859263221778,12.208150686173052,1.8134595299129759,40.227202286196395,12,12,0,0,1.0,,,12,0,1.045612902233288
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,39,3,sum,17.625499534962763,12.937518048389101,16.43973527279708,0.05231019001046296,42.00501432134017,12,12,0,0,1.0,,,12,0,1.2529496211359552
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,40,3,sum,16.334576360974733,13.961469805351424,14.029266585184734,0.6035539952774923,42.71247507732686,12,12,0,0,1.0,,,12,0,1.275344666600373
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,41,3,sum,12.065334458250227,9.364128081459018,8.808342691327091,1.6706109347521345,27.569732048739564,12,12,0,0,1.0,,,12,0,0.9833408328907088
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,42,3,sum,15.980790650999937,11.364045731928066,10.603755635030554,6.571075376807663,33.73374338632053,12,12,0,0,1.0,,,12,0,1.4096936315585307
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,43,3,sum,12.062707412014626,6.313140906695682,12.43992399419968,0.23384365668535595,32.9548555394719,12,12,0,0,1.0,,,12,0,0.7121483301786259
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,44,3,sum,12.171994821761883,10.660096150113475,9.598726304583767,2.167113950839789,27.576822738833943,12,12,0,0,1.0,,,12,0,0.8692858997834708
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,45,3,sum,17.603421873067287,7.212839621977794,23.990783629723335,3.0654468205899383,77.95707076882454,12,12,0,0,1.0,,,12,0,1.2886562726927633
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,46,3,sum,18.36171401306071,19.330675025469226,9.946095869852892,6.112116614212239,38.619197622198946,12,12,0,0,1.0,,,12,0,1.7411077182222305
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,47,3,sum,16.762109559582186,9.213877644312786,12.67503466900855,5.381081094153082,39.72773078240111,12,12,0,0,1.0,,,12,0,1.1371606968715449
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,48,3,sum,18.61420437277882,16.285081453752984,12.838683596966096,1.5592845080701534,37.04949270945825,12,12,0,0,1.0,,,12,0,1.590292101022812
tfim_h2.0,"TFIM (J=1, h=2.0)",4,2,entanglement_only,Constrained entanglement only,49,3,sum,22.919487052591858,8.446833397233375,27.223872359935108,1.6656506198117613,76.54260280748622,12,12,0,0,1.0,,,12,0,1.3731651374964529
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,0,3,sum,6.764786120138105,4.076951095219552,7.335791457316315,1.2432220538980504e-15,23.919487465455987,12,12,0,0,1.0,,,12,0,0.1423496575419592
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,1,3,sum,9.846255666402788,1.7967960144415864,22.705592320202108,0.0,83.45941407294114,12,12,0,0,1.0,,,12,0,0.13316780468058473
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,2,3,sum,13.95097140533757,2.27002861868949,21.737049514597327,0.0,70.1423859560843,12,12,0,0,1.0,,,12,0,0.21329743882465446
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,3,3,sum,8.954200599331235,6.502880123369417,9.408027843825316,0.0,27.989314738761344,12,12,0,0,1.0,,,12,0,0.18073997217037274
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,4,3,sum,11.29432006621868,3.264298526211933,17.329440362867295,1.3413580751171663e-15,53.19155968099896,12,12,0,0,1.0,,,12,0,0.1871631741564003
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,5,3,sum,13.795030061066432,0.2538534206669463,29.96132186703485,0.0,107.02909212549758,12,12,0,0,1.0,,,12,0,0.1682876842251367
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,6,3,sum,11.876402351361326,6.018711894218259,14.738487346096985,0.0,44.194666181982555,12,12,0,0,1.0,,,12,0,0.21370720541130614
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,7,3,sum,7.974267053748221,2.2736345515745713,12.426455261010826,0.0,42.07171951269049,12,12,0,0,1.0,,,12,0,0.14564832465736624
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,8,3,sum,3.484531989618868,2.257682379958207,3.6016333596980625,0.0,10.5377863187892,12,12,0,0,1.0,,,12,0,0.06934910130145766
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,9,3,sum,12.88452062120046,6.24789790550081,20.426581244902717,1.2418718396996452e-15,76.43322850017184,12,12,0,0,1.0,,,12,0,0.20666336435972266
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,10,3,sum,5.8625729046598565,4.596101880342715,6.180751574581502,0.0,18.71353528884335,12,12,0,0,1.0,,,12,0,0.11957952579656476
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,11,3,sum,7.851335834156135,6.649192126789139,9.05200075434723,0.0,33.83266522061688,12,12,0,0,1.0,,,12,0,0.15561461006375935
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,12,3,sum,14.500511536172304,5.408114394499782,19.841890771396553,0.0,63.60189074831352,12,12,0,0,1.0,,,12,0,0.23560925802749177
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,13,3,sum,8.41100610574576,1.041755232821354,11.242010075633459,0.0,29.17426332102996,12,12,0,0,1.0,,,12,0,0.1602010611545219
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,14,3,sum,23.336179316287442,1.707424079134551,57.08405618072846,0.0,210.35923312072552,12,12,0,0,1.0,,,12,0,0.19778050153809237
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,15,3,sum,13.23780959596734,5.336744362388768,14.904081228732325,0.0,41.01430634289036,12,12,0,0,1.0,,,12,0,0.2410384957473983
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,16,3,sum,8.597371959367303,6.79979004977602,9.277831849150278,0.0,29.518449262243756,12,12,0,0,1.0,,,12,0,0.1741222147222913
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,17,3,sum,7.328012906936148,3.916084799467736,8.732542719008299,3.1205030058824703e-16,28.716900329844254,12,12,0,0,1.0,,,12,0,0.14996951466470862
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,18,3,sum,8.385032440537644,5.641240491780239,8.984664125588504,0.0,26.06946459142549,12,12,0,0,1.0,,,12,0,0.1666075078063319
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,19,3,sum,9.366734849696499,6.153822332828382,10.942277254858785,0.0,36.35661550223282,12,12,0,0,1.0,,,12,0,0.18048393918530145
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,20,3,sum,4.756312188449276,5.841433138337052,3.8803435859163606,0.0,11.770994704192848,12,12,0,0,1.0,,,12,0,0.08386368454124545
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,21,3,sum,9.713857207703835,4.022435755311914,12.831930066987933,3.103219029168533e-16,41.616347311410266,12,12,0,0,1.0,,,12,0,0.1821123910863627
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,22,3,sum,12.443449019158399,1.6730267202465843,28.125157789031746,6.256630226141769e-16,102.83645204611872,12,12,0,0,1.0,,,12,0,0.1552907613627982
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,23,3,sum,12.620965238155582,2.8623695901041755,15.38206226892094,0.0,48.22194302687412,12,12,0,0,1.0,,,12,0,0.22394902676201514
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,24,3,sum,8.631587950843915,2.2389427576217447,11.132500064020483,0.0,34.98840294860835,12,12,0,0,1.0,,,12,0,0.16201959847480693
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,25,3,sum,9.606402804512008,7.754123327342098,9.274579022550002,0.0,30.76905298537226,12,12,0,0,1.0,,,12,0,0.19603167425915935
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,26,3,sum,13.313509648391323,3.437733177259805,21.54678526853509,0.0,66.19388352961059,12,12,0,0,1.0,,,12,0,0.20287478498646005
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,27,3,sum,9.045854957169645,6.691964659744772,9.271861562752596,1.4066501725131665e-15,25.028493005989567,12,12,0,0,1.0,,,12,0,0.18167591926477136
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,28,3,sum,6.76754356333529,2.2686131630313913,9.833429091030268,6.296504447323989e-16,32.81012354788855,12,12,0,0,1.0,,,12,0,0.1348344757480927
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,29,3,sum,12.765076269398035,1.2906537371325242,20.115663283469342,3.1033141145213703e-16,54.72508482514332,12,12,0,0,1.0,,,12,0,0.2019523813469728
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,30,3,sum,10.314768916702944,2.9298213276569607,14.37858526490382,0.0,47.79611150097117,12,12,0,0,1.0,,,12,0,0.18509302291827665
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,31,3,sum,6.9602991693159595,3.2571617367191337,8.298474954415083,0.0,26.20044668154464,12,12,0,0,1.0,,,12,0,0.1437952150482266
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,32,3,sum,11.286113524077257,1.4787276976923822,16.772244465277254,0.0,55.70903619294517,12,12,0,0,1.0,,,12,0,0.19528884342936956
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,33,3,sum,10.7717798498352,2.094020129472219,14.880718536346976,0.0,44.35267858426304,12,12,0,0,1.0,,,12,0,0.19197736192210688
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,34,3,sum,12.024099756416,4.667677918996754,18.07603529097565,0.0,50.91799099897531,12,12,0,0,1.0,,,12,0,0.19861311279215854
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,35,3,sum,6.541417306672351,0.41985751604936095,9.49490545052073,0.0,26.99317739292345,12,12,0,0,1.0,,,12,0,0.12831667729451043
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,36,3,sum,6.630701911727692,1.0623101195707068,9.257275732399735,0.0,24.037980540279474,12,12,0,0,1.0,,,12,0,0.13227619836514146
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,37,3,sum,12.36206061594084,6.157591102144897,18.45851277282465,0.0,67.14939340454677,12,12,0,0,1.0,,,12,0,0.20264703284550958
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,38,3,sum,14.298667945696076,2.7693062702157856,25.39754133248368,6.39315502233247e-16,79.32370353411315,12,12,0,0,1.0,,,12,0,0.1976397328376844
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,39,3,sum,7.831822107115893,7.717398581607103,7.265638532557708,0.0,20.7226937328522,12,12,0,0,1.0,,,12,0,0.15648831058456972
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,40,3,sum,9.616913851835813,1.4512243577695203,14.63418795620336,0.0,51.198195297033344,12,12,0,0,1.0,,,12,0,0.17358136013848355
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,41,3,sum,16.044234702503406,11.757318836796887,16.519267676874875,9.330727887289286e-16,52.31630310165468,12,12,0,0,1.0,,,12,0,0.2801180855181561
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,42,3,sum,5.672042857874021,3.6756359972094974,6.477206461143966,0.0,19.38047639398423,12,12,0,0,1.0,,,12,0,0.11116159590365426
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,43,3,sum,14.18034075730115,0.7176619844402068,27.725697586345163,0.0,95.06050527988927,12,12,0,0,1.0,,,12,0,0.18376236634410045
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,44,3,sum,8.989455052086823,12.119395071471173,6.919608944343967,0.0,18.83368887131252,12,12,0,0,1.0,,,12,0,0.1816994938830946
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,45,3,sum,14.757981606356816,6.9537268969364865,20.987052933318537,1.2991700987800112e-15,73.25031983906965,12,12,0,0,1.0,,,12,0,0.2376347137174404
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,46,3,sum,9.95557092203092,9.26827240618006,10.83733017017894,0.0,36.86128442009952,12,12,0,0,1.0,,,12,0,0.19779413805835966
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,47,3,sum,8.402572708331496,5.13227585124258,9.065679814394969,0.0,27.765572825283975,12,12,0,0,1.0,,,12,0,0.15423701571982296
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,48,3,sum,7.6430532293813584,4.861430246784252,9.148376380912394,0.0,24.706237835005215,12,12,0,0,1.0,,,12,0,0.14627604757563226
tfim_h2.0,"TFIM (J=1, h=2.0)",4,3,local_cost_only,Local cost function only,49,3,sum,10.070440354172241,1.7205084967224988,13.706025450875044,1.283734321624862e-15,43.856360770819386,12,12,0,0,1.0,,,12,0,0.18637100478059695
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,0,3,sum,14.869513597299283,2.1879207929834044,24.774673010540397,0.0,84.2026451337647,12,12,0,0,1.0,,,12,0,0.21188313906570863
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,1,3,sum,3.8874533663932653,0.9276052463549879,5.362955592323548,0.0,13.056141420698488,12,12,0,0,1.0,,,12,0,0.07709985715305417
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,2,3,sum,6.4698058886014875,1.5395644361696066,14.697570615159837,0.0,54.53476126388359,12,12,0,0,1.0,,,12,0,0.10346678537276773
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,3,3,sum,8.13107188879725,1.2755883492851876,10.626715734466854,0.0,28.32736512523722,12,12,0,0,1.0,,,12,0,0.15700330302327345
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,4,3,sum,15.096717113339379,0.24841055694936184,24.320004241141785,0.0,65.28294981645267,12,12,0,0,1.0,,,12,0,0.2143304463883334
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,5,3,sum,9.327302747538843,0.09398134904794743,16.070518735659952,0.0,55.11804856600653,12,12,0,0,1.0,,,12,0,0.15567161030882423
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,6,3,sum,12.167590290908016,2.686573307830473,14.99268498772892,0.0,35.74138306146072,12,12,0,0,1.0,,,12,0,0.2178334337018439
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,7,3,sum,3.879558693911744,0.04975860956629575,7.21666096908805,0.0,25.504875701949505,12,12,0,0,1.0,,,12,0,0.077398513677381
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,8,3,sum,8.350219894005631,0.6881888571245729,13.869996037965688,0.0,39.81445892190044,12,12,0,0,1.0,,,12,0,0.15112581180764842
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,9,3,sum,10.997006572403512,0.7554628065471194,17.48912001115511,3.3902178540943562e-15,45.29894480371071,12,12,0,0,1.0,,,12,0,0.1797651081053273
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,10,3,sum,11.04749120435379,1.5237795673377938,18.942970805265052,0.0,53.70210226685602,12,12,0,0,1.0,,,12,0,0.1680356005831601
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,11,3,sum,9.376657803265788,3.3811156153652586,11.524197130714716,0.0,32.730540907916534,12,12,0,0,1.0,,,12,0,0.181810716662675
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,12,3,sum,6.874433323915105,0.5976678398899805,11.762955467925712,0.0,38.610565259135655,12,12,0,0,1.0,,,12,0,0.12915349589512382
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,13,3,sum,14.753472566166119,1.7776109387591263,24.48534449210998,0.0,82.84940759341292,12,12,0,0,1.0,,,12,0,0.21477917575871885
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,14,3,sum,6.491904334576199,1.078957706179314,9.30926419435246,0.0,25.27987915627916,12,12,0,0,1.0,,,12,0,0.12425854536477528
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,15,3,sum,9.710629715532619,1.4052863201206887,13.939731462191537,0.0,44.971408187504906,12,12,0,0,1.0,,,12,0,0.16922877431075467
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,16,3,sum,12.144426081474087,4.9676470216028195,15.469279806521438,0.0,53.605213831331234,12,12,0,0,1.0,,,12,0,0.21857732204357064
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,17,3,sum,3.8576994609962374,0.05256991335767246,7.35189874819008,0.0,21.147242932958704,12,12,0,0,1.0,,,12,0,0.0697290102184787
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,18,3,sum,12.66393415584929,9.39237189688529,13.314446318482627,0.0,38.944986823560136,12,12,0,0,1.0,,,12,0,0.23337253365048324
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,19,3,sum,14.764058573937499,4.642434760439264,22.73314010238087,0.0,71.52943419034038,12,12,0,0,1.0,,,12,0,0.2228669177900778
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,20,3,sum,9.643121948805595,2.2048836414924295,20.600277511872147,6.230491756219954e-16,75.77167221755775,12,12,0,0,1.0,,,12,0,0.1430804495779174
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,21,3,sum,8.663411898698753,11.500556801261101,7.622362301345092,3.1129674093485317e-16,19.026817752060477,12,12,0,0,1.0,,,12,0,0.18194601408802183
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,22,3,sum,23.721335589826975,1.2357006629882272,42.37710462880527,0.0,134.09209834010247,12,12,0,0,1.0,,,12,0,0.23948932307120677
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,23,3,sum,9.703873742462575,1.2540752425232675,13.738744488993543,0.0,41.17570131190184,12,12,0,0,1.0,,,12,0,0.1709756202031202
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,24,3,sum,6.561317552222904,4.294176025839414,7.554459291148966,0.0,23.779358083634087,12,12,0,0,1.0,,,12,0,0.13512545677615487
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,25,3,sum,7.588307661304067,5.09651372130542,8.457980021453558,0.0,26.527857841163687,12,12,0,0,1.0,,,12,0,0.1574009534045296
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,26,3,sum,16.025019280796762,1.3271051940463332,19.797908000027697,6.292605668463358e-16,51.64521955614011,12,12,0,0,1.0,,,12,0,0.26443629554916254
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,27,3,sum,3.379448469320637,0.6485500653274765,5.521687710150548,0.0,18.056917770118496,12,12,0,0,1.0,,,12,0,0.06716631261195044
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,28,3,sum,8.056011024919366,5.00629643245699,9.204851644411013,0.0,24.5096628952867,12,12,0,0,1.0,,,12,0,0.16505323347060433
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,29,3,sum,14.65670838334133,1.0068533399779858,30.532659225115612,6.281016861629315e-16,111.54029938516298,12,12,0,0,1.0,,,12,0,0.18520919340711106
tfim_h2.0,"TFIM (J=1, h=2.0)",4,5,entanglement_local,Entanglement + local cost,30,3,sum,10.603312239688085,1.4255906259957913,18.756203691129514,0.0,67.40216973862599,12,12,0,0,1.0,,,12,0,0.17227434069209083
