config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,mean_abs_grad
local_and_residual,Local cost + residual,37,1,18.032561930166874,0.0,31.233313453681326,0.0,72.1302477206675,5,4,0.9699798988158885
local_and_residual,Local cost + residual,38,1,6736.573129945324,0.0,11668.086929968596,0.0,26946.292519781295,5,4,0.999999724557432
local_and_residual,Local cost + residual,39,1,2.8209121519700737,0.0,4.8859631709006255,0.0,11.283648607880295,5,4,0.8489286308248882
local_and_residual,Local cost + residual,40,1,30.110284767473274,0.0,52.15254304763096,0.0,120.4411390698931,5,4,0.9874921266541989
local_and_residual,Local cost + residual,41,1,98.81002458564896,0.0,171.1439828794739,0.0,395.24009834259584,5,4,0.9987318748870144
local_and_residual,Local cost + residual,42,1,4.518004404859417,0.0,7.825413178036497,0.0,18.072017619437666,5,4,0.874933493162063
local_and_residual,Local cost + residual,43,1,3.155102482317838,0.0,5.464797802461181,0.0,12.620409929271352,5,4,0.8543187171361069
local_and_residual,Local cost + residual,44,1,219.1357593136633,0.0,379.5542688864496,0.0,876.5430372546532,5,4,0.9997402014951895
local_and_residual,Local cost + residual,45,1,2.0231075948690656,1.1153663175506574e-13,3.504125143491565,0.0,8.092430379476038,5,4,0.8356121086202271
local_and_residual,Local cost + residual,46,1,5.895134883444542,0.0,10.210673135597577,0.0,23.58053953377817,5,4,0.8932824091288303
local_and_residual,Local cost + residual,47,1,484.92227991348267,0.0,839.9100265322887,0.0,1939.6891196539307,5,4,0.999946863538171
local_and_residual,Local cost + residual,48,1,7.677846708155787,0.0,13.298420591251277,0.0,30.71138683262315,5,4,0.9132192640065023
local_and_residual,Local cost + residual,49,1,7.416452478725432,0.0,12.845672505072587,0.0,29.66580991490173,5,4,0.910556789000897
local_cost_only,Local cost only,0,2,8.223893447012465,1.8160296712688806,11.238586950458002,0.0,28.374084995938013,8,8,0.1611917813370543
local_cost_only,Local cost only,1,2,2.997708968053211,1.4114629248107167,3.70241433157622,0.0,10.389893102819816,8,8,0.056612789793520066
local_cost_only,Local cost only,2,2,4.761241632324433,1.8242411020924194,6.325935303759124,0.0,17.877949753049073,8,8,0.09644848498253249
local_cost_only,Local cost only,3,2,19.81123738850961,0.9396130503284589,32.784944740380915,0.0,88.2803134705395,8,8,0.23410314881200295
local_cost_only,Local cost only,4,2,7.603401032216377,1.4812263423347918,12.67888793527485,3.3020982878252297e-15,39.50009415373829,8,8,0.13900018913083506
local_cost_only,Local cost only,5,2,7.205543340207125,0.3110557039231062,11.686247715661015,0.0,35.78146186018021,8,8,0.13719237094654396
local_cost_only,Local cost only,6,2,19.841469843504957,2.2234407066986246,27.606100614981308,0.0,70.36683544209865,8,8,0.2700274713566545
local_cost_only,Local cost only,7,2,20.551745855510028,1.6846465078660702,29.31922458350957,6.208844859886841e-16,75.50557095626351,8,8,0.26802338103402346
local_cost_only,Local cost only,8,2,10.358027470823139,0.5062330961533165,15.262190598952872,0.0,41.99123600048977,8,8,0.1856587883012934
local_cost_only,Local cost only,9,2,9.180539396168754,3.408450283363333,10.470631314945633,1.3773514637866985e-15,26.174199888035595,8,8,0.18364512282919798
local_cost_only,Local cost only,10,2,7.340072257825144,1.3750509117815415,8.905806590244614,0.0,21.62238365474186,8,8,0.14930514009434964
local_cost_only,Local cost only,11,2,8.034358547711697,0.0453790469736366,12.687830424536418,0.0,38.3021022437854,8,8,0.15095159746795306
