config_id,config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,mean_abs_grad
3,local_cost_only,Local cost function only,35,3,6.541417306672351,0.41985751604936095,9.49490545052073,0.0,26.99317739292345,12,12,0.12831667729451043
3,local_cost_only,Local cost function only,36,3,6.630701911727692,1.0623101195707068,9.257275732399735,0.0,24.037980540279474,12,12,0.13227619836514146
3,local_cost_only,Local cost function only,37,3,12.36206061594084,6.157591102144897,18.45851277282465,0.0,67.14939340454677,12,12,0.20264703284550958
3,local_cost_only,Local cost function only,38,3,14.298667945696076,2.7693062702157856,25.39754133248368,6.39315502233247e-16,79.32370353411315,12,12,0.1976397328376844
3,local_cost_only,Local cost function only,39,3,7.831822107115893,7.717398581607103,7.265638532557708,0.0,20.7226937328522,12,12,0.15648831058456972
3,local_cost_only,Local cost function only,40,3,9.616913851835813,1.4512243577695203,14.63418795620336,0.0,51.198195297033344,12,12,0.17358136013848355
3,local_cost_only,Local cost function only,41,3,16.044234702503406,11.757318836796887,16.519267676874875,9.330727887289286e-16,52.31630310165468,12,12,0.2801180855181561
3,local_cost_only,Local cost function only,42,3,5.672042857874021,3.6756359972094974,6.477206461143966,0.0,19.38047639398423,12,12,0.11116159590365426
3,local_cost_only,Local cost function only,43,3,14.18034075730115,0.7176619844402068,27.725697586345163,0.0,95.06050527988927,12,12,0.18376236634410045
3,local_cost_only,Local cost function only,44,3,8.989455052086823,12.119395071471173,6.919608944343967,0.0,18.83368887131252,12,12,0.1816994938830946
3,local_cost_only,Local cost function only,45,3,14.757981606356816,6.9537268969364865,20.987052933318537,1.2991700987800112e-15,73.25031983906965,12,12,0.2376347137174404
3,local_cost_only,Local cost function only,46,3,9.95557092203092,9.26827240618006,10.83733017017894,0.0,36.86128442009952,12,12,0.19779413805835966
3,local_cost_only,Local cost function only,47,3,8.402572708331496,5.13227585124258,9.065679814394969,0.0,27.765572825283975,12,12,0.15423701571982296
3,local_cost_only,Local cost function only,48,3,7.6430532293813584,4.861430246784252,9.148376380912394,0.0,24.706237835005215,12,12,0.14627604757563226
3,local_cost_only,Local cost function only,49,3,10.070440354172241,1.7205084967224988,13.706025450875044,1.283734321624862e-15,43.856360770819386,12,12,0.18637100478059695
4,residual_only,Residual connections only,0,3,9.042809133791906,5.409978119444167,9.17988948530122,0.7538521177068654,29.148604071168702,15,14,1.567733625482216
4,residual_only,Residual connections only,1,3,12.553665103950554,2.050061763171559,23.553856313740855,0.6129319542030363,81.02493242728647,15,14,1.4916667615058044
4,residual_only,Residual connections only,2,3,4.758816614221135,3.9427163499989395,4.29927754804237,0.471434347689024,17.507496062645618,15,14,1.1399779899790956
4,residual_only,Residual connections only,3,3,10.033967941081638,6.246075516369471,12.257577208967376,0.13861141616281147,41.795495348163094,15,14,2.1870210688451124
4,residual_only,Residual connections only,4,3,12.340397764572781,6.96714057929011,16.130735507020646,0.06739774460978336,63.36459535514793,15,14,2.097317627818355
4,residual_only,Residual connections only,5,3,4.237725320822662,1.8634908474105476,6.35975038047734,0.01820797964996321,25.723034296565935,15,14,1.377461008971267
4,residual_only,Residual connections only,6,3,5.7929642635727365,2.713461136648398,6.25231443791294,0.031907867470083714,20.44707896697513,15,14,1.3515231647949257
4,residual_only,Residual connections only,7,3,8.105608962725512,3.8951608173462082,7.842776713987291,0.19509134380633852,24.421546695870546,15,14,1.2884802294981605
4,residual_only,Residual connections only,8,3,11.951181849510984,8.579267286951907,11.8364985794446,0.1685529267357724,40.12684293803922,15,14,2.0785398271677002
4,residual_only,Residual connections only,9,3,5.584368200731562,3.629401363597589,4.220230003144939,0.8935551562303189,14.435772234512847,15,14,1.7107387244230228
4,residual_only,Residual connections only,10,3,8.550282051686539,4.203657198773914,9.959264535658114,0.4955692054366676,35.73726325090672,15,14,1.8417806675326256
4,residual_only,Residual connections only,11,3,11.425174048677567,9.58492788541361,7.722139638626312,1.6606651195040703,29.545725342386305,15,14,1.1056227350361683
4,residual_only,Residual connections only,12,3,7.311737946800621,5.036682678962249,6.128825397275041,0.20043180388381357,18.701874097033993,15,14,1.060922117086253
4,residual_only,Residual connections only,13,3,9.102196256590043,7.530307765500691,9.738384614939156,0.3723244314138743,35.12957741074219,15,14,1.8800987147673924
4,residual_only,Residual connections only,14,3,6.013881960813117,4.465083763025881,6.189294599152507,0.054149574959913405,19.458376252259324,15,14,1.2512431130374915
4,residual_only,Residual connections only,15,3,4.725945885510859,2.294738736444386,6.688386950611019,0.0008422705176186249,25.653832712930296,15,14,1.1054111399340976
4,residual_only,Residual connections only,16,3,14.26735917131822,5.283590366931719,15.161778626606276,0.22453014309243507,50.588948260644216,15,14,3.313646114481747
4,residual_only,Residual connections only,17,3,6.6414823911179335,3.518621715418943,7.040469895735709,0.00861383773769455,19.246092541353068,15,14,1.935597869160655
4,residual_only,Residual connections only,18,3,9.369465018426835,5.3287574477855095,13.1217889517017,0.13597892517399238,47.91228122497923,15,14,2.58449887068886
4,residual_only,Residual connections only,19,3,9.463093373179635,7.59366772866119,9.289895224251794,0.022164712161254797,28.754201556239266,15,14,1.9229187799853418
4,residual_only,Residual connections only,20,3,8.079294527029191,8.306026451118742,6.080926556035786,0.06799928838421321,18.07691351338253,15,14,0.6043344167802487
4,residual_only,Residual connections only,21,3,5.398706265168742,3.3776490647065405,5.286626024161481,0.01793446324097425,18.49037878257585,15,14,1.2625629689862659
4,residual_only,Residual connections only,22,3,6.419729824902973,2.895045984435804,8.719625205071232,0.043919327626192245,30.967866649602005,15,14,0.8315644505204547
4,residual_only,Residual connections only,23,3,7.740623115248666,5.852545508087544,5.445246843543703,1.1386600339528774,18.285656990258765,15,14,1.2707754888044744
4,residual_only,Residual connections only,24,3,11.005351699753797,8.647200059374407,11.222541086227329,0.25588218133205204,36.61364364061494,15,14,2.1448689470605946
4,residual_only,Residual connections only,25,3,8.933208063318428,3.7004854410781745,13.807385134050772,0.048388860606697996,54.97166691569525,15,14,1.5761304837291668
4,residual_only,Residual connections only,26,3,11.14782873921,7.467598213648905,12.189388254520987,0.6575343761493186,48.93031576282381,15,14,1.4672826086973072
4,residual_only,Residual connections only,27,3,5.089667105463649,2.613602837616871,5.939719855015884,0.14479698891717982,19.896903727741773,15,14,1.1814953078790638
4,residual_only,Residual connections only,28,3,7.557819226232891,4.922096089208614,6.7816239767954025,0.042499371200134986,19.30198202239523,15,14,1.7368507221426783
4,residual_only,Residual connections only,29,3,6.247308375144788,2.910219996092542,6.224166191930548,1.40591535066562,23.734318663106265,15,14,1.2109906751805677
4,residual_only,Residual connections only,30,3,11.352258564147595,7.706703348802238,10.85991051532714,0.037653102859928546,36.01353857476992,15,14,1.872908451845261
4,residual_only,Residual connections only,31,3,9.005965745765218,8.317478407366684,7.642699537215048,0.34916556331237675,31.08307565755861,15,14,1.1098110913406203
4,residual_only,Residual connections only,32,3,6.777809612488383,4.501469540187031,5.255192360776028,0.850052614723743,18.879485996442398,15,14,1.6369452824527246
4,residual_only,Residual connections only,33,3,10.602734230461289,9.656413677624297,7.982541821605349,1.3943869179907928,27.746178611091814,15,14,0.9864046493777191
4,residual_only,Residual connections only,34,3,7.3252978095589,4.009659415331566,8.930296052465971,0.07852517385660389,34.02473357739068,15,14,1.144937972016062
4,residual_only,Residual connections only,35,3,9.656194309115353,6.954550392885463,10.347783631616613,0.4416566671768004,42.46361287259491,15,14,1.0048516401919982
