configuration_id,depth,budget,median_SNR_est,iqr_SNR_est,rms_SNR_est,fraction_SNR_est_geq_1,fraction_ci_excludes_zero,median_SNR_exact,median_absolute_bias,iqr_absolute_bias,sign_agreement_fraction,rms_exact_gradient_magnitude,exact_gradient_landscape_variance_across_inits,final_tfim_energy_mean,global_fidelity_mean,mean_entanglement_entropy,mean_purity,n_matched_observations,total_circuit_evaluations_mean
2,1,500,1.1645380488905956,1.6520367795979993,2.1371114459613625,0.5558441558441558,0.7425,1.117973455362294,0.001337197563560176,0.0023004973454050243,0.9275,0.05740211089827005,0.001191580435027682,0.15097243650434766,0.03378536866073165,0.34508302603800756,0.8681261531646105,400,500.0
2,1,1000,1.5046393597502505,2.3562445630667357,3.054259955655394,0.6122448979591837,0.8075,1.5693523672884129,0.0009780667121011243,0.002105247172943657,0.945,0.05740211089827005,0.001191580435027682,0.15097243650434766,0.03378536866073165,0.34508302603800756,0.8681261531646105,400,1000.0
2,1,2000,2.1560060945195056,3.2351891560463644,4.158769329655001,0.648989898989899,0.8525,2.1194956246274774,0.000627998464334763,0.0012051149866351269,0.965,0.05740211089827005,0.001191580435027682,0.15097243650434766,0.03378536866073165,0.34508302603800756,0.8681261531646105,400,2000.0
2,2,250,0.5091967575546371,0.7990839876955287,1.0456540851950527,0.25598991172761665,0.6175,0.49859913402009465,0.0035722780171843077,0.0066097265108959885,0.90375,0.06384565962037854,0.0010716127726669057,-0.23059863497219524,0.07882479709701452,0.41892460507720936,0.8327713635970738,800,250.0
2,2,500,0.6848188794781939,1.2447887503656565,1.5324708131984441,0.3833543505674653,0.675,0.7208014257138106,0.002245429615675786,0.004156710647315495,0.8925,0.06384565962037854,0.0010716127726669057,-0.23059863497219524,0.07882479709701452,0.41892460507720936,0.8327713635970738,800,500.0
2,2,1000,1.0182108357180017,1.7659126403826897,2.206770023053534,0.5043804755944932,0.76625,1.0162585850715138,0.001509599629164183,0.003075828222965346,0.9325,0.06384565962037854,0.0010716127726669057,-0.23059863497219524,0.07882479709701452,0.41892460507720936,0.8327713635970738,800,1000.0
2,2,2000,1.4334139851789112,2.5780122759250013,3.054528450353737,0.6182728410513142,0.8175,1.4818497340880363,0.0011649743472653758,0.002412751979053598,0.9625,0.06384565962037854,0.0010716127726669057,-0.23059863497219524,0.07882479709701452,0.41892460507720936,0.8327713635970738,800,2000.0
2,3,250,0.32773069341672506,0.47436651807953245,0.6959330441554361,0.12351945854483926,0.4825,0.30990758715523936,0.0035405077581138447,0.007291713336548648,0.825,0.05101671763250877,0.0007503952331896907,0.060575123933274196,0.06189971118122808,0.33775412180472614,0.8724146855386435,1200,250.0
2,3,500,0.47934032793396963,0.7597910004948529,1.0095410049846127,0.23608768971332209,0.605,0.45191111697054687,0.002492061845125319,0.005021963987438067,0.8741666666666666,0.05101671763250877,0.0007503952331896907,0.060575123933274196,0.06189971118122808,0.33775412180472614,0.8724146855386435,1200,500.0
2,3,1000,0.6687367051763733,1.0740673475428233,1.4023379057261478,0.35875943000838223,0.6558333333333334,0.663175620786608,0.0013854132986641462,0.00283686321225187,0.9016666666666666,0.05101671763250877,0.0007503952331896907,0.060575123933274196,0.06189971118122808,0.33775412180472614,0.8724146855386435,1200,1000.0
2,3,2000,0.9841768268076514,1.5735694225107975,2.0505806852708797,0.4958263772954925,0.7491666666666666,0.9431375951317775,0.001055172696446863,0.0021364549173334938,0.9283333333333333,0.05101671763250877,0.0007503952331896907,0.060575123933274196,0.06189971118122808,0.33775412180472614,0.8724146855386435,1200,2000.0
2,4,250,0.23540659834318392,0.3312150927748903,0.49337035638417753,0.05488194001276324,0.338125,0.18112109535316548,0.0038665787934242055,0.007777603834925665,0.74,0.042113793228749044,0.00045352226184988226,0.18785634764115625,0.05398206916462847,0.38294366687776477,0.8499747692758034,1600,250.0
