configuration_id,depth,budget,median_SNR_est,iqr_SNR_est,rms_SNR_est,fraction_SNR_est_geq_1,fraction_ci_excludes_zero,median_SNR_exact,median_absolute_bias,iqr_absolute_bias,sign_agreement_fraction,rms_exact_gradient_magnitude,exact_gradient_landscape_variance_across_inits,final_tfim_energy_mean,global_fidelity_mean,mean_entanglement_entropy,mean_purity,n_matched_observations,total_circuit_evaluations_mean
1,1,250,0.7897188828807974,1.1236169895283727,1.6670033394326933,0.41081081081081083,0.77,0.8539108566385192,0.0017423984361616416,0.0036522825726632256,0.875,0.06275129631785228,0.001813376393871059,-0.10264623473263469,0.04684402591524315,0.7946733726848444,0.6512657238628249,200,250.0
1,1,500,1.0952665170156237,1.7149319737983935,2.3664556050888463,0.531578947368421,0.79,1.141409009284501,0.001412150208468358,0.003194279076058891,0.9,0.06275129631785228,0.001813376393871059,-0.10264623473263469,0.04684402591524315,0.7946733726848444,0.6512657238628249,200,500.0
1,1,1000,1.5288834966477467,2.46017430830928,3.2106705353388207,0.6302083333333334,0.82,1.5284152108312696,0.0009647884724566042,0.0016948924623169967,0.92,0.06275129631785228,0.001813376393871059,-0.10264623473263469,0.04684402591524315,0.7946733726848444,0.6512657238628249,200,1000.0
1,1,2000,2.1250807113951784,3.4483197599903317,4.444909488812713,0.6855670103092784,0.83,2.1154341630629716,0.0006928375345717149,0.0011477054043690987,0.91,0.06275129631785228,0.001813376393871059,-0.10264623473263469,0.04684402591524315,0.7946733726848444,0.6512657238628249,200,2000.0
1,2,250,0.3614285968633786,0.7578598976455584,0.9877490161628657,0.22427440633245382,0.575,0.3860359480011219,0.0035717898659502335,0.007097811365700046,0.7975,0.07007100275424677,0.0014347485054494338,0.1463530100183872,0.06346758783117996,0.7748337387866077,0.6635179929698483,400,250.0
1,2,500,0.5103967334713586,1.0445334138316673,1.3936561609223568,0.2982005141388175,0.6625,0.5088339677514649,0.0020493102109185937,0.0044055186522308516,0.8375,0.07007100275424677,0.0014347485054494338,0.1463530100183872,0.06346758783117996,0.7748337387866077,0.6635179929698483,400,500.0
1,2,1000,0.7919019168321086,1.4991647209057044,2.1629131735310123,0.41968911917098445,0.76,0.8148985921286395,0.0012848375636723324,0.002955347677812424,0.9075,0.07007100275424677,0.0014347485054494338,0.1463530100183872,0.06346758783117996,0.7748337387866077,0.6635179929698483,400,1000.0
1,2,2000,1.1090461433972607,2.074128335446294,2.875952663378908,0.5466321243523317,0.7825,1.0844614127841488,0.0008966968196841053,0.0018868930265397844,0.9075,0.07007100275424677,0.0014347485054494338,0.1463530100183872,0.06346758783117996,0.7748337387866077,0.6635179929698483,400,2000.0
1,3,250,0.22357144635586992,0.2986309569314944,0.47679908453234265,0.046232876712328765,0.3983333333333333,0.14872595337639508,0.0030971496030034445,0.007300988102135672,0.7366666666666667,0.041586333026996825,0.0005018972154649198,0.3029117215877703,0.037912292651439555,0.7809622293466085,0.6596694110657642,600,250.0
1,3,500,0.27587478617029015,0.43543360932899267,0.6783398552021227,0.11301369863013698,0.48,0.23084097604451637,0.0017825092227360903,0.004367063725408549,0.7933333333333333,0.041586333026996825,0.0005018972154649198,0.3029117215877703,0.037912292651439555,0.7809622293466085,0.6596694110657642,600,500.0
1,3,1000,0.3613971954221177,0.6622868962902819,0.9682007494786233,0.18974358974358974,0.5666666666666667,0.3399236716568454,0.001077780061603623,0.0031852862023612227,0.84,0.041586333026996825,0.0005018972154649198,0.3029117215877703,0.037912292651439555,0.7809622293466085,0.6596694110657642,600,1000.0
1,3,2000,0.5120028248509643,0.8672740023978027,1.423665662726064,0.2859560067681895,0.685,0.5330670902153353,0.0007828319181274466,0.002141370860664061,0.8916666666666667,0.041586333026996825,0.0005018972154649198,0.3029117215877703,0.037912292651439555,0.7809622293466085,0.6596694110657642,600,2000.0
1,4,250,0.18257418583505544,0.2181395994114843,0.4410795934951445,0.04353393085787452,0.32,0.08785867356207895,0.004803430804557353,0.011984569591935423,0.66375,0.05288229963613395,0.0005879251864352146,-0.2936083099888888,0.09623798657327289,0.8502958842177051,0.6310085367230375,800,250.0
1,4,500,0.24956043281023935,0.32808708117918073,0.6351427764121399,0.08142493638676845,0.45125,0.15422935473050364,0.0025612704260206875,0.0065390429025210285,0.7625,0.05288229963613395,0.0005879251864352146,-0.2936083099888888,0.09623798657327289,0.8502958842177051,0.6310085367230375,800,500.0
1,4,1000,0.3039994945961141,0.47274611594638116,0.971179776896165,0.15063291139240506,0.5275,0.24109074028260497,0.0018456794077405456,0.005167344796937864,0.7925,0.05288229963613395,0.0005879251864352146,-0.2936083099888888,0.09623798657327289,0.8502958842177051,0.6310085367230375,800,1000.0
1,4,2000,0.4154744849194082,0.7797635450843495,1.4782917978975625,0.23455233291298866,0.6275,0.3463262425343032,0.0009976746007839244,0.0030308219136828225,0.8675,0.05288229963613395,0.0005879251864352146,-0.2936083099888888,0.09623798657327289,0.8502958842177051,0.6310085367230375,800,2000.0
